"kind","test","classification","lane","root_cause","source_line"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_returns_matching_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_returns_matching_key"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_fails_on_empty_blob","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_fails_on_empty_blob"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_fails_closed_on_kms_error","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_decrypt_data_key_fails_closed_on_kms_error"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_no_key_in_logs_during_generate","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_no_key_in_logs_during_generate"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_no_key_in_logs_during_decrypt","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_no_key_in_logs_during_decrypt"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_env_provider_generate_data_key_dev_mode","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_env_provider_generate_data_key_dev_mode"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_env_provider_decrypt_data_key_recovers_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_env_provider_decrypt_data_key_recovers_key"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_encryption_key_metadata_column_on_cases","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_encryption_key_metadata_column_on_cases"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_encryption_key_metadata_column_on_handoff_leads","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_encryption_key_metadata_column_on_handoff_leads"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_readiness_shows_envelope_encryption_fields","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_readiness_shows_envelope_encryption_fields"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_envelope_encryption_supported_when_aws_kms_configured","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_envelope_encryption_supported_when_aws_kms_configured"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_production_ready_still_false","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_production_ready_still_false"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_existing_providers_unchanged","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_existing_providers_unchanged"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_legal_accuracy_gate_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_legal_accuracy_gate_regression"
"ERROR","tests/integration/test_phase7d_envelope_encryption.py::test_health_regression","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7d_envelope_encryption.py::test_health_regression"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_envelope_encrypt_str_returns_ciphertext_and_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_envelope_encrypt_str_returns_ciphertext_and_bundle"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_bundle_contains_no_plaintext_key","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_bundle_contains_no_plaintext_key"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_envelope_decrypt_str_recovers_original","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_envelope_decrypt_str_recovers_original"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_envelope_decrypt_str_backward_compat_no_bundle","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_envelope_decrypt_str_backward_compat_no_bundle"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_malformed_bundle_json_fails_closed","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_malformed_bundle_json_fails_closed"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_empty_ciphertext_blob_uses_backward_compat","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_empty_ciphertext_blob_uses_backward_compat"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_kms_decrypt_failure_fails_closed","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_kms_decrypt_failure_fails_closed"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_envelope_bytes_roundtrip","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_envelope_bytes_roundtrip"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_no_key_in_logs_during_encrypt","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_no_key_in_logs_during_encrypt"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_no_key_in_logs_during_decrypt","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_no_key_in_logs_during_decrypt"
"ERROR","tests/integration/test_phase7e_envelope_integration.py::test_aws_kms_mode_stores_encryption_key_metadata","ENVIRONMENT","db/compose/test-env","Fresh compose DB was reachable but schema/data bootstrap was absent or incomplete (dominant errors: missing users/cases/rules/documents tables), causing cascade failures.","ERROR tests/integration/test_phase7e_envelope_integration.py::test_aws_kms_mode_stores_encryption_key_metadata"
